Snap_Date,Store_Name,Store_Division,Tool_Brand,Major_Business_Unit,Tool_Category,Expert_Level,Week_Sales_SPT,Annual_Sales_SPT,Supply_Weeks,Week_ID,Year_ID,Series
2023-10-30,Home Depot,Power Tools,UNBOLT,BRU,Accessories,Pro,937884.41,37158445.3,9.652551775,44,2022,Home Depot-Power Tools-UNBOLT-BRU-Accessories-Pro
2020-12-15,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1694366,74992955.14,7.35990212,50,2019,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2020-12-29,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,4,3,8677.6,52,2019,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-01-05,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1430318,1430318,10.01156772,1,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-01-19,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1591335,4632451,10.09128968,3,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-01-26,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1637406,6269857,9.586824412,4,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-02-02,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,6523,13123,515.7102768,5,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-02-09,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,6969,20092,354.3808527,6,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-02-16,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1616456,11077778,9.451376422,7,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-02-23,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1673852,12751630,9.41863467,8,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-01,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1724687,14476317,9.218587417,9,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-08,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1782566.43,16258883.43,10.62682209,10,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-15,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,34350,126648.62,78.24653384,11,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-22,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,30233,156881.62,67.4701305,12,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-29,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,30071,186952.62,62.30388717,13,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-04-05,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,32707,201324,55.15220979,14,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-04-12,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1444114,23583075,8.601901177,15,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-04-19,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1798472,25381547,10.08130371,16,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-04-26,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1930640,27312187,9.559782725,17,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-03,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2141574,29453761,8.482371011,18,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-10,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2269470,31723231,7.377440888,19,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-17,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2409019,34132250,6.414406941,20,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-24,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,87609,577946,21.35601447,21,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-31,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,60247,638193,20.05017445,22,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-06-07,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2369874.77,41354011.77,5.56253772,23,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-06-14,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,62584.36,761984.69,20.05017445,24,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-06-21,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,63338.79,825323.48,20.05017445,25,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-06-28,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2310517.35,50196727.28,5.56253772,26,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-07-05,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,59160.76,1014499.39,20.05017445,27,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-07-12,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,59627.02,1136657.71,20.05017445,28,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-07-19,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2173662.19,56170690.56,5.56253772,29,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-07-26,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2226807.38,49358632.51,5.56253772,30,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-02,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2215772.6,51574501.98,5.562494547,31,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-09,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2240070.66,53814615.78,5.562494547,32,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-16,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,68114.09,1338383,20.05017445,33,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-23,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,66033.47,1468137.76,20.05017445,34,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-30,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,80479.65,1484909,20.05017445,35,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-09-06,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,64627.21,1549543.09,14.89927487,36,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-09-13,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,67884.65,1617435.2,20.05017445,37,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-09-20,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,68354.87,1685793.56,20.05017445,38,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-09-27,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2015083.34,68387096.24,5.562469363,39,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-10-04,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2030837.57,70417198.98,5.700766115,40,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-10-11,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1971976.64,70765651.66,5.85673572,41,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-10-18,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2006403.24,72772270.03,6.059561915,42,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-10-25,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1976212.36,74742557.77,6.086561995,43,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-11-01,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,74049.86,2117209.12,10.35125986,44,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-11-08,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1959637.54,78611112.51,6.511132459,45,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-11-15,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,76212.77,2266734.15,9.851294089,46,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-11-22,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,6056346.23,83395464.7,6.213503724,47,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-11-29,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2569577.7,86103205.24,7.446188616,48,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-12-06,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,58694.82,2462380.01,12.46048648,49,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-12-13,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,44588.72,2510799.36,20.1318892,50,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-12-20,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2196617.89,93261743.32,7.515389504,51,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-12-27,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,54724.44,2607891.48,8.214185102,52,2020,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-01-03,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,70299.83,70299.83,8.796853309,1,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-01-10,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,72386.7,142686.53,9.148165454,2,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-01-17,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,73470.75,216157.28,8.716293687,3,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-01-24,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2006298.77,8237074.6,5.816939083,4,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-01-31,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,65655.37,353086.86,8.151417125,5,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-02-07,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,65078.77,418165.63,8.405922175,6,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-02-14,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,63642.38,481808.01,8.556167,7,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-02-21,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,74919.53,556727.54,8.291574193,8,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-02-28,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,76763.04,633490.58,8.23348555,9,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-03-07,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,74277.43,707768.01,7.909747028,10,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-03-14,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,80410.28,788178.29,7.601763453,11,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-03-21,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2376758.19,25061362.28,4.905893938,12,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-03-28,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2376758.19,27438120.47,4.905893938,13,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-04-04,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2461676.16,29821886.26,4.940701701,14,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-04-11,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,80874.84,1132001.53,6.381307741,15,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-04-18,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2302220.92,34492879.87,4.656720061,16,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-04-25,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,82220.79,1292787.25,7.269447665,17,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-05-02,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,83666.67,1376453.92,7.543326439,18,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-05-09,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2222620.29,41147480.6,5.096827505,19,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-05-16,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,87587.91,1551279.83,7.331858918,20,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-05-23,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,87587.91,1642421.12,7.331858918,21,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-05-30,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2140906.92,47646745.84,5.24333596,22,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-06-06,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,96392.02,1835205.16,7.245531758,23,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-06-13,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2165339.51,51952992.27,5.64998556,24,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-06-20,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2181077.33,54134069.6,5.45946173,25,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-06-27,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,116473.77,2166968.73,6.706752519,26,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-07-04,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,119636.93,2286605.66,6.254317596,27,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-07-11,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2192150.71,60559095.22,5.36978031,28,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-07-18,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,124498.86,2532204.84,6.403053879,29,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-07-25,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2165276.97,64907053.62,5.199394684,30,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-08-01,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,131587.27,2794421.75,6.254119108,31,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-08-08,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2156439.9,69226852.1,5.335185693,32,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-08-15,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,140692.06,3071644.22,6.142568324,33,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-08-22,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,134347.7,3205991.92,6.234454902,34,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-08-29,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,134337.09,3340329.01,6.128341834,35,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-09-05,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2140177.46,77869462.4,5.01810758,36,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-09-12,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2171802.23,80041264.63,5.24353855,37,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-09-19,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,134289.08,3738901.14,8.333571183,38,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-09-26,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2194570.07,84439581.61,5.955509434,39,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-10-03,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2217672.48,86657254.09,6.049799457,40,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-10-10,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,140391.07,4157107.89,9.457374927,41,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-10-17,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,148365.39,4305473.28,9.462753326,42,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-10-24,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2310099.95,93499922.08,6.142138272,43,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-10-31,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2393580,95893502.08,5.830239841,44,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-11-07,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,216135.07,4954504.42,6.185835689,45,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-11-14,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,211156.74,5165661.16,5.656105061,46,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-11-21,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2072219.14,102598853.7,5.045091314,47,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-11-28,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,191663.97,5596062.81,4.840603695,48,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-12-05,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,180660.79,5776723.6,4.962275338,49,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-12-12,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,183082.19,5959805.79,5.103663467,50,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-12-19,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1727679.61,110792703.2,5.347920375,51,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2022-12-26,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1799972.39,112592675.6,5.515383114,52,2021,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2023-01-02,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,1965615.22,1965615.22,6.087313976,1,2022,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2023-01-09,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,2087319.02,4052934.24,6.027264557,2,2022,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2023-01-16,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,144715.21,424876.41,7.176650092,3,2022,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2023-01-23,Home Depot,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,139567.42,564443.83,7.267572069,4,2022,Home Depot-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
